dhi,dni,ghi,gti,wind_speed_100m,period_end
64,956,523,844,1.7,2020-01-22T18:00:00Z
65,932,483,789,1.9,2020-01-22T19:00:00Z
60,880,386,658,2.3,2020-01-22T20:00:00Z
50,762,244,457,2.7,2020-01-22T21:00:00Z
35,258,72,139,2.6,2020-01-22T22:00:00Z
0,0,0,0,2.5,2020-01-22T23:00:00Z
0,0,0,0,2.8,2020-01-23T00:00:00Z
0,0,0,0,3.1,2020-01-23T01:00:00Z
0,0,0,0,3.1,2020-01-23T02:00:00Z
0,0,0,0,2.9,2020-01-23T03:00:00Z
0,0,0,0,2.8,2020-01-23T04:00:00Z
0,0,0,0,2.7,2020-01-23T05:00:00Z
0,0,0,0,2.8,2020-01-23T06:00:00Z
0,0,0,0,2.8,2020-01-23T07:00:00Z
0,0,0,0,2.7,2020-01-23T08:00:00Z
0,0,0,0,2.7,2020-01-23T09:00:00Z
0,0,0,0,2.5,2020-01-23T10:00:00Z
0,0,0,0,2.5,2020-01-23T11:00:00Z
0,0,0,0,2.6,2020-01-23T12:00:00Z
7,20,8,13,2.6,2020-01-23T13:00:00Z
77,152,101,141,2.5,2020-01-23T14:00:00Z
50,824,297,533,2.4,2020-01-23T15:00:00Z
167,432,335,477,2.2,2020-01-23T16:00:00Z
195,452,409,579,2.3,2020-01-23T17:00:00Z
276,141,344,396,2.6,2020-01-23T18:00:00Z
249,135,312,359,2.7,2020-01-23T19:00:00Z
167,0,167,161,2.7,2020-01-23T20:00:00Z
134,39,143,152,2.7,2020-01-23T21:00:00Z
39,14,41,44,2.8,2020-01-23T22:00:00Z
0,0,0,0,2.9,2020-01-23T23:00:00Z
0,0,0,0,3,2020-01-24T00:00:00Z
0,0,0,0,2.9,2020-01-24T01:00:00Z
0,0,0,0,2.8,2020-01-24T02:00:00Z
0,0,0,0,2.9,2020-01-24T03:00:00Z
0,0,0,0,3,2020-01-24T04:00:00Z
0,0,0,0,2.9,2020-01-24T05:00:00Z
0,0,0,0,2.8,2020-01-24T06:00:00Z
0,0,0,0,2.9,2020-01-24T07:00:00Z
0,0,0,0,2.9,2020-01-24T08:00:00Z
0,0,0,0,2.9,2020-01-24T09:00:00Z
0,0,0,0,3,2020-01-24T10:00:00Z
0,0,0,0,3.2,2020-01-24T11:00:00Z
0,0,0,0,3.3,2020-01-24T12:00:00Z
7,7,8,10,3.4,2020-01-24T13:00:00Z
46,461,126,247,3.4,2020-01-24T14:00:00Z
50,788,289,513,3.2,2020-01-24T15:00:00Z
91,743,391,630,3.2,2020-01-24T16:00:00Z
199,362,366,489,3.7,2020-01-24T17:00:00Z
261,5,264,257,4,2020-01-24T18:00:00Z
227,164,300,357,4.2,2020-01-24T19:00:00Z
99,623,340,539,4.6,2020-01-24T20:00:00Z
123,28,131,137,5.3,2020-01-24T21:00:00Z
42,12,43,45,6.1,2020-01-24T22:00:00Z
0,0,0,0,6.9,2020-01-24T23:00:00Z
0,0,0,0,7.7,2020-01-25T00:00:00Z
0,0,0,0,8,2020-01-25T01:00:00Z
0,0,0,0,8.3,2020-01-25T02:00:00Z
0,0,0,0,8.5,2020-01-25T03:00:00Z
0,0,0,0,8.6,2020-01-25T04:00:00Z
0,0,0,0,8.7,2020-01-25T05:00:00Z
0,0,0,0,8.8,2020-01-25T06:00:00Z
0,0,0,0,8.8,2020-01-25T07:00:00Z
0,0,0,0,8.6,2020-01-25T08:00:00Z
0,0,0,0,8.7,2020-01-25T09:00:00Z
0,0,0,0,7.2,2020-01-25T10:00:00Z
0,0,0,0,5.8,2020-01-25T11:00:00Z
0,0,0,0,5.9,2020-01-25T12:00:00Z
2,0,2,2,5.5,2020-01-25T13:00:00Z
41,0,41,40,5,2020-01-25T14:00:00Z
69,0,69,67,3.9,2020-01-25T15:00:00Z
75,0,75,73,2.9,2020-01-25T16:00:00Z
87,0,87,84,1.9,2020-01-25T17:00:00Z
156,0,156,151,0.8,2020-01-25T18:00:00Z
209,3,210,205,1.3,2020-01-25T19:00:00Z
156,0,156,151,2.2,2020-01-25T20:00:00Z
89,0,89,86,2.9,2020-01-25T21:00:00Z
48,14,50,52,3.3,2020-01-25T22:00:00Z
0,0,0,0,4,2020-01-25T23:00:00Z
0,0,0,0,5,2020-01-26T00:00:00Z
0,0,0,0,5.4,2020-01-26T01:00:00Z
0,0,0,0,5.7,2020-01-26T02:00:00Z
0,0,0,0,6,2020-01-26T03:00:00Z
0,0,0,0,6.4,2020-01-26T04:00:00Z
0,0,0,0,6.6,2020-01-26T05:00:00Z
0,0,0,0,6.6,2020-01-26T06:00:00Z
0,0,0,0,6.5,2020-01-26T07:00:00Z
0,0,0,0,6.2,2020-01-26T08:00:00Z
0,0,0,0,6.1,2020-01-26T09:00:00Z
0,0,0,0,5.9,2020-01-26T10:00:00Z
0,0,0,0,5.9,2020-01-26T11:00:00Z
0,0,0,0,6.2,2020-01-26T12:00:00Z
9,9,9,11,6.5,2020-01-26T13:00:00Z
57,14,58,60,6.5,2020-01-26T14:00:00Z
125,0,125,121,6.6,2020-01-26T15:00:00Z
73,0,73,71,7.1,2020-01-26T16:00:00Z
88,0,88,86,7.4,2020-01-26T17:00:00Z
179,0,179,173,7.5,2020-01-26T18:00:00Z
120,0,120,116,7.3,2020-01-26T19:00:00Z
93,0,93,90,6.7,2020-01-26T20:00:00Z
80,0,80,78,6.3,2020-01-26T21:00:00Z
43,0,43,42,5.9,2020-01-26T22:00:00Z
1,0,1,1,6,2020-01-26T23:00:00Z
0,0,0,0,6.3,2020-01-27T00:00:00Z
0,0,0,0,6.4,2020-01-27T01:00:00Z
0,0,0,0,6.6,2020-01-27T02:00:00Z
0,0,0,0,6.7,2020-01-27T03:00:00Z
0,0,0,0,6.7,2020-01-27T04:00:00Z
0,0,0,0,6.6,2020-01-27T05:00:00Z
0,0,0,0,6.5,2020-01-27T06:00:00Z
0,0,0,0,6.2,2020-01-27T07:00:00Z
0,0,0,0,6,2020-01-27T08:00:00Z
0,0,0,0,6,2020-01-27T09:00:00Z
0,0,0,0,5.9,2020-01-27T10:00:00Z
0,0,0,0,6,2020-01-27T11:00:00Z
0,0,0,0,5.8,2020-01-27T12:00:00Z
9,0,9,9,5.5,2020-01-27T13:00:00Z
81,130,102,136,5.4,2020-01-27T14:00:00Z
144,4,145,142,6.3,2020-01-27T15:00:00Z
196,0,196,190,7.2,2020-01-27T16:00:00Z
163,0,163,158,7,2020-01-27T17:00:00Z
213,0,213,207,6.8,2020-01-27T18:00:00Z
200,0,200,193,6.4,2020-01-27T19:00:00Z
123,0,123,119,6.5,2020-01-27T20:00:00Z
88,0,88,85,6.5,2020-01-27T21:00:00Z
49,28,52,56,5.8,2020-01-27T22:00:00Z
1,3,2,2,5.2,2020-01-27T23:00:00Z
0,0,0,0,5.1,2020-01-28T00:00:00Z
0,0,0,0,5.4,2020-01-28T01:00:00Z
0,0,0,0,5.7,2020-01-28T02:00:00Z
0,0,0,0,6.1,2020-01-28T03:00:00Z
0,0,0,0,6.2,2020-01-28T04:00:00Z
0,0,0,0,5.9,2020-01-28T05:00:00Z
0,0,0,0,5.7,2020-01-28T06:00:00Z
0,0,0,0,5.7,2020-01-28T07:00:00Z
0,0,0,0,5.8,2020-01-28T08:00:00Z
0,0,0,0,6,2020-01-28T09:00:00Z
0,0,0,0,6,2020-01-28T10:00:00Z
0,0,0,0,6,2020-01-28T11:00:00Z
0,0,0,0,6.2,2020-01-28T12:00:00Z
8,78,14,31,6.3,2020-01-28T13:00:00Z
86,58,94,107,6.5,2020-01-28T14:00:00Z
96,0,96,93,7.2,2020-01-28T15:00:00Z
109,0,109,106,7.4,2020-01-28T16:00:00Z
104,0,104,100,7,2020-01-28T17:00:00Z
120,0,120,117,6.8,2020-01-28T18:00:00Z
185,0,185,179,6.9,2020-01-28T19:00:00Z
125,0,125,121,6.9,2020-01-28T20:00:00Z
99,0,99,96,6.6,2020-01-28T21:00:00Z
40,0,40,38,5.9,2020-01-28T22:00:00Z
1,0,1,1,5.5,2020-01-28T23:00:00Z
0,0,0,0,5.6,2020-01-29T00:00:00Z
0,0,0,0,6,2020-01-29T01:00:00Z
0,0,0,0,6.3,2020-01-29T02:00:00Z
0,0,0,0,6.2,2020-01-29T03:00:00Z
0,0,0,0,6.1,2020-01-29T04:00:00Z
0,0,0,0,5.9,2020-01-29T05:00:00Z
0,0,0,0,5.8,2020-01-29T06:00:00Z
0,0,0,0,5.5,2020-01-29T07:00:00Z
0,0,0,0,5.3,2020-01-29T08:00:00Z
0,0,0,0,5.2,2020-01-29T09:00:00Z
0,0,0,0,5.1,2020-01-29T10:00:00Z
0,0,0,0,4.9,2020-01-29T11:00:00Z
0,0,0,0,4.8,2020-01-29T12:00:00Z
7,106,16,38,4.9,2020-01-29T13:00:00Z
37,653,153,312,5,2020-01-29T14:00:00Z
51,843,318,551,4.8,2020-01-29T15:00:00Z
55,934,451,733,4.6,2020-01-29T16:00:00Z
58,971,532,842,4.3,2020-01-29T17:00:00Z
59,981,555,873,4.2,2020-01-29T18:00:00Z
57,968,517,822,4.3,2020-01-29T19:00:00Z
53,927,422,695,4.4,2020-01-29T20:00:00Z
44,836,279,499,4.5,2020-01-29T21:00:00Z
27,587,110,244,4.7,2020-01-29T22:00:00Z
2,20,3,7,5.1,2020-01-29T23:00:00Z
0,0,0,0,5,2020-01-30T00:00:00Z
0,0,0,0,4.5,2020-01-30T01:00:00Z
0,0,0,0,3.8,2020-01-30T02:00:00Z
0,0,0,0,3.3,2020-01-30T03:00:00Z
0,0,0,0,3.3,2020-01-30T04:00:00Z
0,0,0,0,3.5,2020-01-30T05:00:00Z
0,0,0,0,3.9,2020-01-30T06:00:00Z
0,0,0,0,3.9,2020-01-30T07:00:00Z
0,0,0,0,3.6,2020-01-30T08:00:00Z
0,0,0,0,3.4,2020-01-30T09:00:00Z
0,0,0,0,3,2020-01-30T10:00:00Z
0,0,0,0,2.4,2020-01-30T11:00:00Z
0,0,0,0,1.8,2020-01-30T12:00:00Z
11,1,11,11,1.6,2020-01-30T13:00:00Z
95,29,102,108,1.5,2020-01-30T14:00:00Z
177,154,227,276,1.7,2020-01-30T15:00:00Z
231,230,329,412,2.2,2020-01-30T16:00:00Z
257,288,399,509,2.4,2020-01-30T17:00:00Z
264,304,418,537,2.5,2020-01-30T18:00:00Z
233,354,403,536,2.6,2020-01-30T19:00:00Z
197,316,325,436,2.8,2020-01-30T20:00:00Z
151,154,196,243,3.1,2020-01-30T21:00:00Z
49,73,56,71,3.4,2020-01-30T22:00:00Z
2,0,2,2,4,2020-01-30T23:00:00Z
0,0,0,0,4.5,2020-01-31T00:00:00Z
0,0,0,0,4.5,2020-01-31T01:00:00Z
0,0,0,0,4.4,2020-01-31T02:00:00Z
0,0,0,0,4.1,2020-01-31T03:00:00Z
0,0,0,0,3.9,2020-01-31T04:00:00Z
0,0,0,0,3.8,2020-01-31T05:00:00Z
0,0,0,0,3.6,2020-01-31T06:00:00Z
0,0,0,0,3.3,2020-01-31T07:00:00Z
0,0,0,0,3.1,2020-01-31T08:00:00Z
0,0,0,0,3.1,2020-01-31T09:00:00Z
0,0,0,0,2.8,2020-01-31T10:00:00Z
0,0,0,0,2.7,2020-01-31T11:00:00Z
0,0,0,0,2.8,2020-01-31T12:00:00Z
6,0,6,6,2.6,2020-01-31T13:00:00Z
68,10,69,69,2.6,2020-01-31T14:00:00Z
157,81,187,209,2.8,2020-01-31T15:00:00Z
171,434,351,488,3.1,2020-01-31T16:00:00Z
293,66,326,345,3.5,2020-01-31T17:00:00Z
265,1,266,258,4.1,2020-01-31T18:00:00Z
185,0,185,179,4.2,2020-01-31T19:00:00Z
164,0,164,159,3.7,2020-01-31T20:00:00Z
99,0,99,96,3.9,2020-01-31T21:00:00Z
33,0,33,32,4.2,2020-01-31T22:00:00Z
1,0,1,1,4.3,2020-01-31T23:00:00Z
0,0,0,0,4.7,2020-02-01T00:00:00Z
0,0,0,0,4.5,2020-02-01T01:00:00Z
0,0,0,0,4,2020-02-01T02:00:00Z
0,0,0,0,3.3,2020-02-01T03:00:00Z
0,0,0,0,2.8,2020-02-01T04:00:00Z
0,0,0,0,2.8,2020-02-01T05:00:00Z
0,0,0,0,2.7,2020-02-01T06:00:00Z
0,0,0,0,2.5,2020-02-01T07:00:00Z
0,0,0,0,2.1,2020-02-01T08:00:00Z
0,0,0,0,1.8,2020-02-01T09:00:00Z
0,0,0,0,1.2,2020-02-01T10:00:00Z
0,0,0,0,0.8,2020-02-01T11:00:00Z
0,0,0,0,1.1,2020-02-01T12:00:00Z
6,0,6,6,1.4,2020-02-01T13:00:00Z
61,0,61,59,1.3,2020-02-01T14:00:00Z
133,0,133,128,1,2020-02-01T15:00:00Z
239,99,283,313,0.8,2020-02-01T16:00:00Z
234,0,234,227,0.7,2020-02-01T17:00:00Z
264,0,264,256,1.4,2020-02-01T18:00:00Z
185,0,185,179,2.1,2020-02-01T19:00:00Z
139,0,139,134,2,2020-02-01T20:00:00Z
120,14,126,127,1.7,2020-02-01T21:00:00Z
35,0,35,34,1.7,2020-02-01T22:00:00Z
1,0,1,1,2.3,2020-02-01T23:00:00Z
0,0,0,0,3.4,2020-02-02T00:00:00Z
0,0,0,0,4.3,2020-02-02T01:00:00Z
0,0,0,0,4.6,2020-02-02T02:00:00Z
0,0,0,0,4.9,2020-02-02T03:00:00Z
0,0,0,0,5.2,2020-02-02T04:00:00Z
0,0,0,0,5.2,2020-02-02T05:00:00Z
0,0,0,0,5.2,2020-02-02T06:00:00Z
0,0,0,0,5.3,2020-02-02T07:00:00Z
0,0,0,0,5.5,2020-02-02T08:00:00Z
0,0,0,0,5.6,2020-02-02T09:00:00Z
0,0,0,0,5.6,2020-02-02T10:00:00Z
0,0,0,0,5.4,2020-02-02T11:00:00Z
0,0,0,0,5.7,2020-02-02T12:00:00Z
10,0,10,10,6.1,2020-02-02T13:00:00Z
55,0,55,53,6.1,2020-02-02T14:00:00Z
96,0,96,93,5.7,2020-02-02T15:00:00Z
149,0,149,144,4.9,2020-02-02T16:00:00Z
130,0,130,126,3.9,2020-02-02T17:00:00Z
107,0,107,104,3.1,2020-02-02T18:00:00Z
47,0,47,45,3.6,2020-02-02T19:00:00Z
29,0,29,28,4.6,2020-02-02T20:00:00Z
41,0,41,40,4.4,2020-02-02T21:00:00Z
26,0,26,25,3.1,2020-02-02T22:00:00Z
1,0,1,1,2.3,2020-02-02T23:00:00Z
0,0,0,0,2.3,2020-02-03T00:00:00Z
0,0,0,0,2,2020-02-03T01:00:00Z
0,0,0,0,2.6,2020-02-03T02:00:00Z
0,0,0,0,4.1,2020-02-03T03:00:00Z
0,0,0,0,5.5,2020-02-03T04:00:00Z
0,0,0,0,6.8,2020-02-03T05:00:00Z
0,0,0,0,7.6,2020-02-03T06:00:00Z
0,0,0,0,8.3,2020-02-03T07:00:00Z
0,0,0,0,9,2020-02-03T08:00:00Z
0,0,0,0,9.4,2020-02-03T09:00:00Z
0,0,0,0,8.9,2020-02-03T10:00:00Z
0,0,0,0,8.1,2020-02-03T11:00:00Z
0,0,0,0,7.9,2020-02-03T12:00:00Z
9,132,21,47,7.8,2020-02-03T13:00:00Z
40,633,162,310,7.4,2020-02-03T14:00:00Z
55,806,325,542,6.5,2020-02-03T15:00:00Z
61,890,455,719,5.6,2020-02-03T16:00:00Z
64,929,536,827,4.7,2020-02-03T17:00:00Z
66,931,557,854,4,2020-02-03T18:00:00Z
65,914,518,802,3.7,2020-02-03T19:00:00Z
60,868,424,676,3.7,2020-02-03T20:00:00Z
51,773,284,485,3.6,2020-02-03T21:00:00Z
34,540,120,240,3.5,2020-02-03T22:00:00Z
4,10,5,7,3.5,2020-02-03T23:00:00Z
0,0,0,0,3,2020-02-04T00:00:00Z
0,0,0,0,2.9,2020-02-04T01:00:00Z
0,0,0,0,2.9,2020-02-04T02:00:00Z
0,0,0,0,2.8,2020-02-04T03:00:00Z
0,0,0,0,2.9,2020-02-04T04:00:00Z
0,0,0,0,3.1,2020-02-04T05:00:00Z
0,0,0,0,3.4,2020-02-04T06:00:00Z
0,0,0,0,4,2020-02-04T07:00:00Z
0,0,0,0,4.9,2020-02-04T08:00:00Z
0,0,0,0,5.3,2020-02-04T09:00:00Z
0,0,0,0,5.3,2020-02-04T10:00:00Z
0,0,0,0,5.4,2020-02-04T11:00:00Z
0,0,0,0,5.8,2020-02-04T12:00:00Z
6,0,6,6,6.2,2020-02-04T13:00:00Z
36,0,36,35,5.7,2020-02-04T14:00:00Z
59,0,59,57,5.3,2020-02-04T15:00:00Z
107,0,107,104,5.2,2020-02-04T16:00:00Z
215,0,215,209,4.9,2020-02-04T17:00:00Z
152,0,152,147,4.9,2020-02-04T18:00:00Z
178,0,178,173,4.8,2020-02-04T19:00:00Z
114,0,114,111,4.4,2020-02-04T20:00:00Z
75,0,75,72,4,2020-02-04T21:00:00Z
33,0,33,32,3.9,2020-02-04T22:00:00Z
1,0,1,1,3.7,2020-02-04T23:00:00Z
0,0,0,0,4.7,2020-02-05T00:00:00Z
0,0,0,0,5.9,2020-02-05T01:00:00Z
0,0,0,0,5.5,2020-02-05T02:00:00Z
0,0,0,0,5.7,2020-02-05T03:00:00Z
0,0,0,0,7.2,2020-02-05T04:00:00Z
0,0,0,0,7.5,2020-02-05T05:00:00Z
0,0,0,0,7.4,2020-02-05T06:00:00Z
0,0,0,0,7.1,2020-02-05T07:00:00Z
0,0,0,0,6.5,2020-02-05T08:00:00Z
0,0,0,0,6.3,2020-02-05T09:00:00Z
0,0,0,0,5.4,2020-02-05T10:00:00Z
0,0,0,0,5.2,2020-02-05T11:00:00Z
0,0,0,0,6,2020-02-05T12:00:00Z
7,0,7,7,5.9,2020-02-05T13:00:00Z
75,0,75,73,5.5,2020-02-05T14:00:00Z
125,0,125,121,5,2020-02-05T15:00:00Z
157,0,157,152,4,2020-02-05T16:00:00Z
231,0,231,224,3.3,2020-02-05T17:00:00Z
283,0,283,274,3.2,2020-02-05T18:00:00Z
280,0,280,271,2.7,2020-02-05T19:00:00Z
228,17,236,235,2.4,2020-02-05T20:00:00Z
154,16,160,160,2.3,2020-02-05T21:00:00Z
61,2,61,60,2.1,2020-02-05T22:00:00Z
2,0,2,2,2.4,2020-02-05T23:00:00Z
0,0,0,0,3.2,2020-02-06T00:00:00Z
0,0,0,0,3.9,2020-02-06T01:00:00Z
0,0,0,0,4.6,2020-02-06T02:00:00Z
0,0,0,0,5.1,2020-02-06T03:00:00Z
0,0,0,0,5.6,2020-02-06T04:00:00Z
0,0,0,0,5.7,2020-02-06T05:00:00Z
0,0,0,0,5.9,2020-02-06T06:00:00Z
0,0,0,0,7,2020-02-06T07:00:00Z
0,0,0,0,7.4,2020-02-06T08:00:00Z
0,0,0,0,6.7,2020-02-06T09:00:00Z
0,0,0,0,4.9,2020-02-06T10:00:00Z
0,0,0,0,3.5,2020-02-06T11:00:00Z
0,0,0,0,3.3,2020-02-06T12:00:00Z
5,0,5,5,3.5,2020-02-06T13:00:00Z
44,0,44,43,3.7,2020-02-06T14:00:00Z
71,0,71,69,3.7,2020-02-06T15:00:00Z
92,0,92,89,3.3,2020-02-06T16:00:00Z
91,0,91,88,3.1,2020-02-06T17:00:00Z
84,0,84,82,3,2020-02-06T18:00:00Z
94,0,94,91,2.7,2020-02-06T19:00:00Z
91,0,91,88,2.3,2020-02-06T20:00:00Z
57,0,57,55,2.1,2020-02-06T21:00:00Z
27,0,27,27,2.2,2020-02-06T22:00:00Z
1,0,1,1,3.2,2020-02-06T23:00:00Z
0,0,0,0,4.5,2020-02-07T00:00:00Z
0,0,0,0,3.7,2020-02-07T01:00:00Z
0,0,0,0,3.3,2020-02-07T02:00:00Z
0,0,0,0,4.1,2020-02-07T03:00:00Z
0,0,0,0,4.5,2020-02-07T04:00:00Z
0,0,0,0,4.2,2020-02-07T05:00:00Z
0,0,0,0,4.2,2020-02-07T06:00:00Z
0,0,0,0,4.1,2020-02-07T07:00:00Z
0,0,0,0,3,2020-02-07T08:00:00Z
0,0,0,0,1.4,2020-02-07T09:00:00Z
0,0,0,0,2.3,2020-02-07T10:00:00Z
0,0,0,0,4.7,2020-02-07T11:00:00Z
0,0,0,0,5.3,2020-02-07T12:00:00Z
6,0,6,6,4.1,2020-02-07T13:00:00Z
35,0,35,34,4.1,2020-02-07T14:00:00Z
41,0,41,40,6.3,2020-02-07T15:00:00Z
70,0,70,68,8.1,2020-02-07T16:00:00Z
119,0,119,115,8.6,2020-02-07T17:00:00Z
108,0,108,105,9,2020-02-07T18:00:00Z
158,0,158,153,9.7,2020-02-07T19:00:00Z
137,0,137,133,10.3,2020-02-07T20:00:00Z
147,7,149,146,10.3,2020-02-07T21:00:00Z
70,146,101,136,9.5,2020-02-07T22:00:00Z
3,0,3,3,8.7,2020-02-07T23:00:00Z
0,0,0,0,8.9,2020-02-08T00:00:00Z
0,0,0,0,8.9,2020-02-08T01:00:00Z
0,0,0,0,8.6,2020-02-08T02:00:00Z
0,0,0,0,8.3,2020-02-08T03:00:00Z
0,0,0,0,7.9,2020-02-08T04:00:00Z
0,0,0,0,7.5,2020-02-08T05:00:00Z
0,0,0,0,7.3,2020-02-08T06:00:00Z
0,0,0,0,7,2020-02-08T07:00:00Z
0,0,0,0,6.5,2020-02-08T08:00:00Z
0,0,0,0,5.9,2020-02-08T09:00:00Z
0,0,0,0,4.7,2020-02-08T10:00:00Z
0,0,0,0,3.6,2020-02-08T11:00:00Z
0,0,0,0,3.6,2020-02-08T12:00:00Z
18,66,24,36,4.1,2020-02-08T13:00:00Z
88,0,88,85,5.2,2020-02-08T14:00:00Z
144,264,245,323,6.7,2020-02-08T15:00:00Z
239,151,305,348,7.6,2020-02-08T16:00:00Z
275,275,423,519,7.6,2020-02-08T17:00:00Z
228,10,233,231,7.7,2020-02-08T18:00:00Z
244,350,421,538,7.2,2020-02-08T19:00:00Z
225,138,286,328,6.4,2020-02-08T20:00:00Z
97,614,293,455,6,2020-02-08T21:00:00Z
80,63,93,106,4.9,2020-02-08T22:00:00Z
5,0,5,5,4.3,2020-02-08T23:00:00Z
0,0,0,0,4.3,2020-02-09T00:00:00Z
0,0,0,0,3.7,2020-02-09T01:00:00Z
0,0,0,0,3,2020-02-09T02:00:00Z
0,0,0,0,2.1,2020-02-09T03:00:00Z
0,0,0,0,1.4,2020-02-09T04:00:00Z
0,0,0,0,0.9,2020-02-09T05:00:00Z
0,0,0,0,0.8,2020-02-09T06:00:00Z
0,0,0,0,1.1,2020-02-09T07:00:00Z
0,0,0,0,1.1,2020-02-09T08:00:00Z
0,0,0,0,1,2020-02-09T09:00:00Z
0,0,0,0,1.2,2020-02-09T10:00:00Z
0,0,0,0,1.5,2020-02-09T11:00:00Z
0,0,0,0,1.8,2020-02-09T12:00:00Z
17,0,17,17,2,2020-02-09T13:00:00Z
80,0,80,77,2.1,2020-02-09T14:00:00Z
127,0,127,123,2.6,2020-02-09T15:00:00Z
251,23,261,262,3.2,2020-02-09T16:00:00Z
293,154,376,425,3.3,2020-02-09T17:00:00Z
170,4,173,169,3.6,2020-02-09T18:00:00Z
103,0,103,99,3.7,2020-02-09T19:00:00Z
196,0,196,190,4,2020-02-09T20:00:00Z
135,0,135,131,4.7,2020-02-09T21:00:00Z
61,0,61,59,4.4,2020-02-09T22:00:00Z
7,0,7,7,3.9,2020-02-09T23:00:00Z
0,0,0,0,4.9,2020-02-10T00:00:00Z
0,0,0,0,6,2020-02-10T01:00:00Z
0,0,0,0,6.9,2020-02-10T02:00:00Z
0,0,0,0,7.8,2020-02-10T03:00:00Z
0,0,0,0,8.5,2020-02-10T04:00:00Z
0,0,0,0,8.5,2020-02-10T05:00:00Z
0,0,0,0,8.5,2020-02-10T06:00:00Z
0,0,0,0,8.5,2020-02-10T07:00:00Z
0,0,0,0,8.3,2020-02-10T08:00:00Z
0,0,0,0,8,2020-02-10T09:00:00Z
0,0,0,0,6.6,2020-02-10T10:00:00Z
0,0,0,0,5.4,2020-02-10T11:00:00Z
0,0,0,0,5.3,2020-02-10T12:00:00Z
6,0,6,6,5.3,2020-02-10T13:00:00Z
52,0,52,50,5.4,2020-02-10T14:00:00Z
120,0,120,117,5.4,2020-02-10T15:00:00Z
109,0,109,106,5.4,2020-02-10T16:00:00Z
96,0,96,93,5.5,2020-02-10T17:00:00Z
97,0,97,94,5.1,2020-02-10T18:00:00Z
107,0,107,104,4.6,2020-02-10T19:00:00Z
102,0,102,98,4.1,2020-02-10T20:00:00Z
65,0,65,63,3.5,2020-02-10T21:00:00Z
35,0,35,34,2.6,2020-02-10T22:00:00Z
2,0,2,2,1.7,2020-02-10T23:00:00Z
0,0,0,0,1.3,2020-02-11T00:00:00Z
0,0,0,0,1.3,2020-02-11T01:00:00Z
0,0,0,0,1.6,2020-02-11T02:00:00Z
0,0,0,0,1.6,2020-02-11T03:00:00Z
0,0,0,0,1.4,2020-02-11T04:00:00Z
0,0,0,0,1.8,2020-02-11T05:00:00Z
0,0,0,0,2.1,2020-02-11T06:00:00Z
0,0,0,0,2.1,2020-02-11T07:00:00Z
0,0,0,0,2.1,2020-02-11T08:00:00Z
0,0,0,0,1.9,2020-02-11T09:00:00Z
0,0,0,0,1.5,2020-02-11T10:00:00Z
0,0,0,0,1.1,2020-02-11T11:00:00Z
0,0,0,0,1,2020-02-11T12:00:00Z
10,0,10,10,1.5,2020-02-11T13:00:00Z
67,0,67,65,2.6,2020-02-11T14:00:00Z
91,0,91,88,3,2020-02-11T15:00:00Z
86,0,86,83,3.3,2020-02-11T16:00:00Z
84,0,84,81,3.7,2020-02-11T17:00:00Z
144,0,144,139,3.8,2020-02-11T18:00:00Z
98,0,98,95,3.9,2020-02-11T19:00:00Z
156,0,156,151,4.1,2020-02-11T20:00:00Z
157,38,170,176,4.5,2020-02-11T21:00:00Z
83,7,84,84,4.9,2020-02-11T22:00:00Z
10,46,14,21,5.7,2020-02-11T23:00:00Z
0,0,0,0,6,2020-02-12T00:00:00Z
0,0,0,0,6,2020-02-12T01:00:00Z
0,0,0,0,6.3,2020-02-12T02:00:00Z
0,0,0,0,7.4,2020-02-12T03:00:00Z
0,0,0,0,8.6,2020-02-12T04:00:00Z
0,0,0,0,8.8,2020-02-12T05:00:00Z
0,0,0,0,8.7,2020-02-12T06:00:00Z
0,0,0,0,8.5,2020-02-12T07:00:00Z
0,0,0,0,8.4,2020-02-12T08:00:00Z
0,0,0,0,8.1,2020-02-12T09:00:00Z
0,0,0,0,7,2020-02-12T10:00:00Z
0,0,0,0,5.6,2020-02-12T11:00:00Z
0,0,0,0,4.6,2020-02-12T12:00:00Z
23,76,31,45,2.9,2020-02-12T13:00:00Z
70,439,182,280,2,2020-02-12T14:00:00Z
58,867,379,597,1.7,2020-02-12T15:00:00Z
72,915,512,771,2.5,2020-02-12T16:00:00Z
179,627,523,726,3.2,2020-02-12T17:00:00Z
310,163,402,454,3.2,2020-02-12T18:00:00Z
295,57,324,336,3.1,2020-02-12T19:00:00Z
221,45,241,250,3.4,2020-02-12T20:00:00Z
141,0,141,136,4.1,2020-02-12T21:00:00Z
62,0,62,60,5,2020-02-12T22:00:00Z
7,0,7,7,6,2020-02-12T23:00:00Z
0,0,0,0,7.1,2020-02-13T00:00:00Z
0,0,0,0,6.8,2020-02-13T01:00:00Z
0,0,0,0,6.1,2020-02-13T02:00:00Z
0,0,0,0,5.8,2020-02-13T03:00:00Z
0,0,0,0,6.1,2020-02-13T04:00:00Z
0,0,0,0,6.2,2020-02-13T05:00:00Z
0,0,0,0,6.2,2020-02-13T06:00:00Z
0,0,0,0,6.7,2020-02-13T07:00:00Z
0,0,0,0,6.4,2020-02-13T08:00:00Z
0,0,0,0,5.3,2020-02-13T09:00:00Z
0,0,0,0,3.7,2020-02-13T10:00:00Z
